mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	system_text	tempo	qpm	tempo_visible	slur	Trill:trill	diminuendo_line	HairPin:3_decresc.
250	227	905/2	905/2	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	2419											
250	227	453	453	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	2420											
250	227	907/2	907/2	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	2421											
250	227	454	454	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	2422											
251	228	909/2	909/2	1.0		0	0	Chord	2/4	1	1	1/4		1/4	1	2423											
251	228	456	456	0.5		3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	2424											
251	228	909/2	909/2	1.0		0	0	Chord	2/4	1	2	1/4		1/4	1	2425											
251	228	909/2	909/2	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	2426											
251	228	455	455	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	2427											
251	228	911/2	911/2	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	2428											
251	228	456	456	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	2429											
251	228	909/2	909/2	2.0		0	0	Chord	2/4	2	2	1/2		1/2	1	2430											
252	229	913/2	913/2	0.5		0	0	Chord	2/4	1	1	1/8		1/8	1	2431								155			
252	229	457	457	0.5		1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	2432								155			
252	229	915/2	915/2	0.5		1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	2433								155			
252	229	458	458	0.5		3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	2434											
252	229	913/2	913/2	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	2435											
252	229	457	457	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	2436											
252	229	915/2	915/2	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	2437											
252	229	458	458	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	2438											
252	229	913/2	913/2	2.0		0	0	Chord	2/4	2	2	1/2		1/2	1	2439											
253	230	917/2	917/2	1.5		0	0	Chord	2/4	1	1	3/8		1/4	3/2	2440											
253	230	460	460	0.5		3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	2441											
253	230	917/2	917/2	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	2442											
253	230	459	459	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	2443											
253	230	919/2	919/2	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	2444											
253	230	460	460	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	2445											
253	230	917/2	917/2	2.0		0	0	Chord	2/4	2	2	1/2		1/2	1	2446											
254	231	921/2	921/2	0.5		0	0	Chord	2/4	1	1	1/8		1/8	1	2447								156			
254	231	461	461	0.5		1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	2448								156			
254	231	923/2	923/2	0.5		1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	2449								156			
254	231	462	462	0.5		3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	2450											
254	231	921/2	921/2	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	2451											
254	231	461	461	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	2452											
254	231	923/2	923/2	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	2453											
254	231	462	462	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	2454											
254	231	921/2	921/2	2.0		0	0	Chord	2/4	2	2	1/2		1/2	1	2455											
255	232	925/2	925/2	1.0		0	0	Chord	2/4	1	1	1/4		1/4	1	2456											
255	232	927/2	927/2	1.0		1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	2457		articStaccatoAbove						157			
255	232	925/2	925/2	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	2458											
255	232	463	463	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	2459											
255	232	927/2	927/2	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	2460											
255	232	464	464	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	2461											
255	232	925/2	925/2	1.0		0	0	Chord	2/4	2	2	1/4		1/4	1	2462											
255	232	927/2	927/2	1.0		1/4	1/4	Chord	2/4	2	2	1/4		1/4	1	2463											
256	233	929/2	929/2	1.0		0	0	Chord	2/4	1	1	1/4		1/4	1	2464		articStaccatoAbove						157			
256	233	931/2	931/2	1.0		1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	2465		articStaccatoAbove									
256	233	929/2	929/2	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	2466											
256	233	465	465	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	2467											
256	233	931/2	931/2	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	2468											
256	233	466	466	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	2469											
256	233	929/2	929/2	1.0		0	0	Chord	2/4	2	2	1/4		1/4	1	2470											
256	233	931/2	931/2	1.0		1/4	1/4	Chord	2/4	2	2	1/4		1/4	1	2471											
257	234	933/2	933/2	1.5		0	0	Chord	2/4	1	1	3/8		1/4	3/2	2472								158			
257	234	468	468	0.5		3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	2473											
257	234	933/2	933/2	2.0		0	0	Chord	2/4	2	1	1/2		1/2	1	2474											
257	234	933/2	933/2	0.5		0	0	Chord	2/4	2	2	1/8		1/8	1	2475											
257	234	467	467	0.5		1/8	1/8	Chord	2/4	2	2	1/8		1/8	1	2476											
257	234	935/2	935/2	0.5		1/4	1/4	Chord	2/4	2	2	1/8		1/8	1	2477											
257	234	468	468	0.5		3/8	3/8	Chord	2/4	2	2	1/8		1/8	1	2478											
258	235	937/2	937/2	1.5		0	0	Chord	2/4	1	1	3/8		1/4	3/2	2479								159			
258	235	470	470	0.5		3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	2480											
258	235	937/2	937/2	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	2481											
258	235	469	469	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	2482											
258	235	939/2	939/2	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	2483											
258	235	470	470	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	2484											
258	235	937/2	937/2	1.0		0	0	Chord	2/4	2	2	1/4		1/4	1	2485											
258	235	939/2	939/2	1.0		1/4	1/4	Chord	2/4	2	2	1/4		1/4	1	2486											
259	236	941/2	941/2	0.0		0	0	Spanner	2/4	1	1	0														0	0
259	236	941/2	941/2	0.75		0	0	Chord	2/4	1	1	3/16		1/8	3/2	2487								160		0	0
259	236	1885/4	1885/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	2488										0	0
259	236	943/2	943/2	0.0		1/4	1/4	Spanner	2/4	1	1	0															
259	236	943/2	943/2	0.75		1/4	1/4	Chord	2/4	1	1	3/16		1/8	3/2	2489								161			
259	236	1889/4	1889/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	2490											
259	236	941/2	941/2	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	2491											
259	236	471	471	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	2492											
259	236	943/2	943/2	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	2493											
259	236	472	472	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	2494											
259	236	941/2	941/2	1.0		0	0	Chord	2/4	2	2	1/4		1/4	1	2495											
259	236	943/2	943/2	1.0		1/4	1/4	Chord	2/4	2	2	1/4		1/4	1	2496											
260	237		945/2	1.5	1	0	0	Chord	2/4	1	1	3/8		1/4	3/2	2497											
260	237		474	0.5	1	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	2498											
260	237		473	0.5	1	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	2499											
260	237		947/2	0.5	1	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	2500											
260	237		474	0.5	1	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	2501											
260	237		945/2	2.0	1	0	0	Chord	2/4	2	2	1/2		1/2	1	2502											
261	237	945/2	949/2	2.0	2	0	0	Chord	2/4	1	1	1/2		1/2	1	2503											
261	237	2849/6	2861/6	0.3333333333333333	2	7/12	7/12	Chord	2/4	1	1	1/12		1/8	2/3	2504		articStaccatoBelow						162			
261	237	2851/6	2863/6	0.3333333333333333	2	2/3	2/3	Chord	2/4	1	1	1/12		1/8	2/3	2505		articStaccatoBelow						162			
261	237	951/2	955/2	0.3333333333333333	2	3/4	3/4	Chord	2/4	1	1	1/12		1/8	2/3	2506		articStaccatoBelow						162			
261	237	2855/6	2867/6	0.3333333333333333	2	5/6	5/6	Chord	2/4	1	1	1/12		1/8	2/3	2507		articStaccatoBelow						162			
261	237	2857/6	2869/6	0.3333333333333333	2	11/12	11/12	Chord	2/4	1	1	1/12		1/8	2/3	2508		articStaccatoBelow									
261	237	945/2	949/2	2.0	2	0	0	Chord	2/4	2	1	1/2		1/2	1	2509											
261	237	949/2	953/2	0.0	2	1/2	1/2	StaffText	2/4	2	1	0							attacca il Allegro								
262	237	953/2	957/2	0.0		0	3/8	SystemText	6/8	1	1	0								Var. XII							
262	237	953/2	957/2	0.0		0	3/8	Tempo	6/8	1	1	0									Maggiore.Allegro	144.0	1.0				
262	237	953/2	957/2	1.0		0	3/8	Chord	6/8	1	1	1/4		1/4	1	2510								163			
262	237	955/2	959/2	0.5		1/4	5/8	Chord	6/8	1	1	1/8		1/8	1	2511								163			
262	237	953/2	957/2	0.0		0	3/8	Dynamic	6/8	1	2	0					p										
262	237	953/2	957/2	1.0		0	3/8	Chord	6/8	1	2	1/4		1/4	1	2512								164			
262	237	955/2	959/2	0.5		1/4	5/8	Chord	6/8	1	2	1/8		1/8	1	2513								164			
263	238	478	480	1.0		0	0	Chord	6/8	1	1	1/4		1/4	1	2514								163			
263	238	479	481	0.5		1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	2515								163			
263	238	959/2	963/2	1.0		3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	2516								163			
263	238	961/2	965/2	0.5		5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	2517								163			
263	238	478	480	1.0		0	0	Chord	6/8	1	2	1/4		1/4	1	2518								164			
263	238	479	481	0.5		1/4	1/4	Chord	6/8	1	2	1/8		1/8	1	2519								164			
263	238	959/2	963/2	1.0		3/8	3/8	Chord	6/8	1	2	1/4		1/4	1	2520								164			
263	238	961/2	965/2	0.5		5/8	5/8	Chord	6/8	1	2	1/8		1/8	1	2521								164			
263	238	478	480	3.0		0	0	Chord	6/8	2	1	3/4		1/2	3/2	2522											
264	239	481	483	1.0		0	0	Chord	6/8	1	1	1/4		1/4	1	2523								163			
264	239	482	484	0.5		1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	2524								163			
264	239	965/2	969/2	1.0		3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	2525								163			
264	239	967/2	971/2	0.5		5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	2526											
264	239	481	483	1.0		0	0	Chord	6/8	1	2	1/4		1/4	1	2527								164			
264	239	482	484	0.5		1/4	1/4	Chord	6/8	1	2	1/8		1/8	1	2528								164			
264	239	965/2	969/2	1.0		3/8	3/8	Chord	6/8	1	2	1/4		1/4	1	2529								164			
264	239	967/2	971/2	0.5		5/8	5/8	Chord	6/8	1	2	1/8		1/8	1	2530											
264	239	481	483	3.0		0	0	Chord	6/8	2	1	3/4		1/2	3/2	2531											
265	240	484	486	1.5		0	0	Chord	6/8	1	1	3/8		1/4	3/2	2532								165			
265	240	971/2	975/2	0.5		3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	2533								165			
265	240	486	488	0.5		1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	2534								165			
265	240	973/2	977/2	0.5		5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	2535											
265	240	484	486	0.5		0	0	Chord	6/8	2	1	1/8		1/8	1	2536								166			
265	240	969/2	973/2	0.5		1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	2537								166			
265	240	485	487	0.5		1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	2538								166			
265	240	971/2	975/2	0.5		3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	2539								166			
265	240	486	488	0.5		1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	2540								166			
265	240	973/2	977/2	0.5		5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	2541											
265	240	484	486	1.5		0	0	Chord	6/8	2	2	3/8		1/4	3/2	2542											
266	241	487	489	0.5		0	0	Chord	6/8	1	1	1/8		1/8	1	2543								167			
266	241	975/2	979/2	0.5		1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	2544											
266	241	488	490	0.5		1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	2545		articStaccatoAbove									
266	241	977/2	981/2	0.5		3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	2546								168			
266	241	489	491	0.5		1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	2547											
266	241	979/2	983/2	0.5		5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	2548		articStaccatoAbove									
266	241	487	489	0.5		0	0	Chord	6/8	2	1	1/8		1/8	1	2549											
266	241	975/2	979/2	0.5		1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	2550											
266	241	488	490	0.5		1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	2551											
266	241	977/2	981/2	0.5		3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	2552											
266	241	489	491	0.5		1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	2553											
266	241	979/2	983/2	0.5		5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	2554											
267	242	490	492	1.0		0	0	Chord	6/8	1	1	1/4		1/4	1	2555								169			
267	242	491	493	0.5		1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	2556											
267	242	983/2	987/2	1.0		3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	2557								170			
267	242	985/2	989/2	0.5		5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	2558											
267	242	490	492	1.0		0	0	Chord	6/8	2	1	1/4		1/4	1	2559											
267	242	492	494	0.5		1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	2560								171			
267	242	985/2	989/2	0.5		5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	2561								171			
268	243	493	495	0.5		0	0	Chord	6/8	1	1	1/8		1/8	1	2562								172			
268	243	987/2	991/2	0.5		1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	2563											
268	243	494	496	0.5		1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	2564		articStaccatoAbove									
268	243	989/2	993/2	0.5		3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	2565								173			
268	243	495	497	0.5		1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	2566											
268	243	991/2	995/2	0.5		5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	2567		articStaccatoAbove									
268	243	493	495	1.0		0	0	Chord	6/8	2	1	1/4		1/4	1	2568								171			
268	243	494	496	0.5		1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	2569								171			
268	243	989/2	993/2	1.0		3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	2570								171			
268	243	991/2	995/2	0.5		5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	2571								171			
268	243	493	495	3.0		0	0	Chord	6/8	2	2	3/4		1/2	3/2	2572											
269	244	496	498	0.5		0	0	Chord	6/8	1	1	1/8		1/8	1	2573								174			
269	244	993/2	997/2	0.5		1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	2574											
269	244	497	499	0.5		1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	2575		articStaccatoAbove									
269	244	995/2	999/2	0.5		3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	2576								175			
269	244	498	500	0.5		1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	2577											
269	244	997/2	1001/2	0.5		5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	2578		articStaccatoAbove									
269	244	496	498	1.0		0	0	Chord	6/8	2	1	1/4		1/4	1	2579								171			
269	244	497	499	0.5		1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	2580								171			
269	244	995/2	999/2	1.0		3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	2581								171			
269	244	997/2	1001/2	0.5		5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	2582											
269	244	496	498	3.0		0	0	Chord	6/8	2	2	3/4		1/2	3/2	2583											
270	245	499	501	1.0		0	0	Chord	6/8	1	1	1/4		1/4	1	2584											
270	245	500	502	0.5		1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	2585											
270	245	1001/2	1005/2	0.5		3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	2586		articStaccatoAbove									
270	245	501	503	0.5		1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	2587		articStaccatoAbove									
270	245	1003/2	1007/2	0.5		5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	2588		articStaccatoAbove									
270	245	499	501	0.5		0	0	Chord	6/8	2	1	1/8		1/8	1	2589								176			
270	245	999/2	1003/2	0.5		1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	2590								176			
270	245	500	502	0.5		1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	2591								176			
270	245	1001/2	1005/2	0.5		3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	2592								176			
270	245	501	503	0.5		1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	2593								176			
270	245	1003/2	1007/2	0.5		5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	2594											
271	246	502	504	0.5		0	0	Chord	6/8	1	1	1/8		1/8	1	2595								177			
271	246	1005/2	1009/2	0.5		1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	2596											
271	246	503	505	0.5		1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	2597		articStaccatoAbove									
271	246	1007/2	1011/2	1.0		3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	2598								178			
271	246	1009/2	1013/2	0.5		5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	2599											
271	246	502	504	1.0		0	0	Chord	6/8	2	1	1/4		1/4	1	2600								179			
271	246	503	505	0.5		1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	2601								179			
271	246	1007/2	1011/2	1.0		3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	2602								179			
271	246	1009/2	1013/2	0.5		5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	2603											
272	247	505	507	1.0		0	0	Chord	6/8	1	1	1/4		1/4	1	2604											
272	247	507	509	0.5		1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	2605								180			
272	247	1015/2	1019/2	0.5		5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	2606											
272	247	505	507	1.0		0	0	Chord	6/8	2	1	1/4		1/4	1	2607											
272	247	506	508	0.5		1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	2608											
272	247	1013/2	1017/2	1.0		3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	2609								181			
272	247	1015/2	1019/2	0.5		5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	2610											
273	248	508	510	1.0		0	0	Chord	6/8	1	1	1/4		1/4	1	2611								182			
273	248	509	511	0.5		1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	2612											
273	248	1019/2	1023/2	1.0		3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	2613								183			
273	248	1021/2	1025/2	0.5		5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	2614											
273	248	1017/2	1021/2	1.0		1/8	1/8	Chord	6/8	1	2	1/4		1/4	1	2615											
273	248	510	512	1.0		1/2	1/2	Chord	6/8	1	2	1/4		1/4	1	2616											
273	248	508	510	1.0		0	0	Chord	6/8	2	1	1/4		1/4	1	2617											
273	248	509	511	0.5		1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	2618											
273	248	1019/2	1023/2	1.0		3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	2619											
273	248	1021/2	1025/2	0.5		5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	2620											
274	249	511	513	1.0		0	0	Chord	6/8	1	1	1/4		1/4	1	2621								184			
274	249	512	514	0.5		1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	2622											
274	249	1025/2	1029/2	0.5		3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	2623											
274	249	513	515	0.5		1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	2624											
274	249	1027/2	1031/2	0.5		5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	2625											
274	249	1023/2	1027/2	1.0		1/8	1/8	Chord	6/8	1	2	1/4		1/4	1	2626											
274	249	1025/2	1029/2	1.5		3/8	3/8	Chord	6/8	1	2	3/8		1/4	3/2	2627											
274	249	511	513	1.0		0	0	Chord	6/8	2	1	1/4		1/4	1	2628											
274	249	512	514	0.5		1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	2629											
274	249	1025/2	1029/2	0.5		3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	2630								185			
274	249	513	515	0.5		1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	2631								185			
274	249	1027/2	1031/2	0.5		5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	2632								185			
275	250	514	516	1.0		0	0	Chord	6/8	1	1	1/4		1/4	1	2633											
275	250	515	517	0.5		1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	2634											
275	250	1031/2	1035/2	1.0		3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	2635											
275	250	1033/2	1037/2	0.5		5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	2636											
275	250	514	516	0.5		0	0	Chord	6/8	1	2	1/8		1/8	1	2637											
275	250	1029/2	1033/2	1.0		1/8	1/8	Chord	6/8	1	2	1/4		1/4	1	2638											
275	250	1031/2	1035/2	0.5		3/8	3/8	Chord	6/8	1	2	1/8		1/8	1	2639											
275	250	516	518	1.0		1/2	1/2	Chord	6/8	1	2	1/4		1/4	1	2640								186			
275	250	514	516	0.5		0	0	Chord	6/8	2	1	1/8		1/8	1	2641								185			
275	250	1029/2	1033/2	0.5		1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	2642								185			
275	250	515	517	0.5		1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	2643								185			
275	250	1031/2	1035/2	0.5		3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	2644								185			
275	250	516	518	0.5		1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	2645								185			
275	250	1033/2	1037/2	0.5		5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	2646											
276	251	517	519	0.5		0	0	Chord	6/8	1	1	1/8		1/8	1	2647											
276	251	1035/2	1039/2	0.5		1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	2648											
276	251	519	521	0.5		1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	2649		articStaccatoAbove									
276	251	1039/2	1043/2	0.5		5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	2650		articStaccatoAbove									
276	251	517	519	0.5		0	0	Chord	6/8	1	2	1/8		1/8	1	2651								186			
276	251	1035/2	1039/2	0.5		1/8	1/8	Chord	6/8	1	2	1/8		1/8	1	2652								186			
276	251	518	520	0.5		1/4	1/4	Chord	6/8	1	2	1/8		1/8	1	2653											
276	251	517	519	1.0		0	0	Chord	6/8	2	1	1/4		1/4	1	2654											
276	251	1037/2	1041/2	1.0		3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	2655								187			
276	251	1039/2	1043/2	0.5		5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	2656								187			
276	251	1037/2	1041/2	1.5		3/8	3/8	Chord	6/8	2	2	3/8		1/4	3/2	2657											
277	252	520	522	0.5		0	0	Chord	6/8	1	1	1/8		1/8	1	2658		articStaccatoAbove									
277	252	1041/2	1045/2	0.5		1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	2659		articStaccatoAbove									
277	252	521	523	0.5		1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	2660		articStaccatoAbove									
277	252	1043/2	1047/2	0.5		3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	2661		articStaccatoAbove									
277	252	522	524	0.5		1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	2662		articStaccatoAbove									
277	252	1045/2	1049/2	0.5		5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	2663		articStaccatoAbove									
277	252	520	522	1.0		0	0	Chord	6/8	2	1	1/4		1/4	1	2664								187			
277	252	521	523	0.5		1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	2665								187			
277	252	1043/2	1047/2	1.0		3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	2666								187			
277	252	1045/2	1049/2	0.5		5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	2667								187			
277	252	520	522	3.0		0	0	Chord	6/8	2	2	3/4		1/2	3/2	2668											
278	253	523	525	0.5		0	0	Chord	6/8	1	1	1/8		1/8	1	2669											
278	253	1047/2	1051/2	0.5		1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	2670											
278	253	524	526	0.5		1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	2671											
278	253	1049/2	1053/2	0.5		3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	2672											
278	253	525	527	0.5		1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	2673											
278	253	1051/2	1055/2	0.5		5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	2674											
278	253	523	525	1.0		0	0	Chord	6/8	2	1	1/4		1/4	1	2675								187			
278	253	524	526	0.5		1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	2676								187			
278	253	1049/2	1053/2	1.0		3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	2677								187			
278	253	1051/2	1055/2	0.5		5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	2678											
278	253	523	525	3.0		0	0	Chord	6/8	2	2	3/4		1/2	3/2	2679											
279	254	2105/4	2113/4	0.25		1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	2680											
279	254	1053/2	1057/2	0.25		1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	2681											
279	254	2107/4	2115/4	0.25		3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	2682											
279	254	527	529	0.25		1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	2683											
279	254	2109/4	2117/4	0.25		5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	2684											
279	254	1055/2	1059/2	0.16666666666666666		3/8	3/8	Chord	6/8	1	1	1/24		1/16	2/3	2685								188			
279	254	1583/3	1589/3	0.16666666666666666		5/12	5/12	Chord	6/8	1	1	1/24		1/16	2/3	2686								188			
279	254	3167/6	3179/6	0.16666666666666666		11/24	11/24	Chord	6/8	1	1	1/24		1/16	2/3	2687								188			
279	254	528	530	0.16666666666666666		1/2	1/2	Chord	6/8	1	1	1/24		1/16	2/3	2688								188			
279	254	3169/6	3181/6	0.16666666666666666		13/24	13/24	Chord	6/8	1	1	1/24		1/16	2/3	2689								188			
279	254	1585/3	1591/3	0.16666666666666666		7/12	7/12	Chord	6/8	1	1	1/24		1/16	2/3	2690											
279	254	1057/2	1061/2	0.5		5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	2691											
